x,y,z,anatomy
0.07996192,0.1298697,-0.2462562,Body
0.1038121,0.1232693,-0.2339024,Body
0.1048059,0.08254632,-0.2248155,Body
0.1064482,0.05047267,-0.2168781,Body
0.08691433,0.02230415,-0.219759,Body
0.05876755,0.0232177,-0.2274596,Body
0.1102491,0.02380823,-0.2103983,Body
0.09027906,-0.008349387,-0.212282,Body
0.06030313,-0.01083236,-0.2182157,Body
0.02963747,0.02535323,-0.2333013,Body
0.0301749,-0.01089477,-0.2233857,Body
-2.799583E-05,-0.01030678,-0.2257807,Body
1.485134E-05,0.0267448,-0.2357595,Body
0.06206593,-0.07759731,-0.2025464,Body
0.09440204,-0.1033843,-0.1929694,Body
0.06275143,-0.1082223,-0.1961417,Body
0.09316979,-0.07329971,-0.1997426,Body
0.09467891,-0.1293806,-0.1861524,Body
0.06311256,-0.1347904,-0.1909926,Body
0.03129619,-0.1114649,-0.1998487,Body
0.03098993,-0.08002665,-0.2062476,Body
0.03153713,-0.1386539,-0.1953117,Body
-4.39641E-05,-0.1401958,-0.1973397,Body
-6.092153E-05,-0.1126819,-0.2018348,Body
-7.00981E-05,-0.08076601,-0.2083219,Body
0.03062094,-0.04626233,-0.2142305,Body
0.06132621,-0.04478568,-0.2099078,Body
-5.771732E-05,-0.04639235,-0.2164693,Body
0.09207983,-0.04091937,-0.205895,Body
0.1666228,-0.03863884,-0.1363355,Body
0.1575609,-0.01297438,-0.1547052,Body
0.1641024,-0.003171786,-0.1468437,Body
0.1610751,-0.04467344,-0.1466579,Body
0.1516288,0.01303523,-0.1651664,Body
0.1586103,0.02566746,-0.1603678,Body
0.1751688,0.01451917,-0.1372709,Body
0.1773135,-0.0292202,-0.1232969,Body
0.1690667,0.04988974,-0.1552313,Body
0.1829639,0.09237825,-0.1459896,Body
0.1883873,0.03381851,-0.1199108,Body
0.1900936,-0.0178772,-0.1036407,Body
0.1769064,-0.07281588,-0.1154948,Body
0.1663848,-0.07469283,-0.1306386,Body
0.1896164,-0.06795624,-0.0941234,Body
0.1866361,-0.1190316,-0.0905436,Body
0.1729697,-0.1103978,-0.1145042,Body
0.1632737,-0.1063014,-0.1299181,Body
0.1615329,-0.07606944,-0.1426643,Body
0.159422,-0.1032452,-0.1426329,Body
0.1634762,-0.3820192,-0.005003747,Head
0.1638758,-0.3793953,-0.00582239,Head
0.1636837,-0.3798729,-0.00456772,Head
0.1636004,-0.3814709,-0.006742068,Head
0.1639013,-0.3802426,-0.008661404,Head
0.1642632,-0.3783206,-0.007286854,Head
0.164463,-0.3767121,-0.006322818,Head
0.1639968,-0.3776428,-0.005205825,Head
0.1637532,-0.378061,-0.004321869,Head
0.1637869,-0.3797323,-0.003193319,Head
0.1636214,-0.3818741,-0.003152378,Head
0.163837,-0.3779376,-0.003320366,Head
0.164449,-0.3771321,-0.001638616,Head
0.164255,-0.3790084,-0.001324579,Head
0.1641212,-0.3810367,-0.0008826684,Head
0.1633264,-0.3844291,-0.003361434,Head
0.1631044,-0.3845664,-0.005796947,Head
0.1639008,-0.3834922,-0.000551261,Head
0.1635122,-0.3865098,-0.0005047228,Head
0.1628449,-0.3875151,-0.004007965,Head
0.1625316,-0.3876075,-0.007137662,Head
0.1631432,-0.3839255,-0.008117259,Head
0.1624773,-0.386835,-0.01012825,Head
0.1625867,-0.3852536,-0.01322431,Head
0.1633512,-0.3825277,-0.01058184,Head
0.1715394,-0.3620514,0.01375409,Head
0.1701597,-0.3663985,0.01146492,Head
0.1712209,-0.3622536,0.01225639,Head
0.1703944,-0.3666301,0.01289944,Head
0.1690953,-0.3708309,0.0111784,Head
0.1689506,-0.3701763,0.009871066,Head
0.1689405,-0.369783,0.00898895,Head
0.1700737,-0.3663023,0.01047777,Head
0.1710706,-0.3624409,0.01124104,Head
0.1720881,-0.3579917,0.01228231,Head
0.1724872,-0.3573567,0.01378418,Head
0.1718793,-0.358461,0.01130471,Head
0.1724482,-0.3546249,0.01069472,Head
0.1727151,-0.3538627,0.01157954,Head
0.1731946,-0.3528078,0.01303155,Head
0.1729231,-0.356511,0.01592681,Head
0.1718768,-0.3618287,0.01585305,Head
0.1737359,-0.3513668,0.01515023,Head
0.1741882,-0.3494734,0.01803125,Head
0.1732426,-0.3554353,0.01882041,Head
0.1720841,-0.3616058,0.01866334,Head
0.1706362,-0.3670239,0.01488179,Head
0.1707437,-0.3676315,0.01750102,Head
0.1692524,-0.3731606,0.01527552,Head
0.1692407,-0.3718003,0.01296585,Head
0.1711692,-0.3483989,-0.006699979,Head
0.1711079,-0.349588,-0.009773433,Head
0.1714916,-0.3473495,-0.007479921,Head
0.1709525,-0.3504593,-0.008890919,Head
0.1706056,-0.35313,-0.01069869,Head
0.1706161,-0.3524612,-0.01165514,Head
0.1702233,-0.3514638,-0.01306966,Head
0.1709006,-0.3483323,-0.0110834,Head
0.1714996,-0.345874,-0.008638484,Head
0.1717627,-0.3456902,-0.00509727,Head
0.1712811,-0.3468845,-0.004446603,Head
0.171982,-0.3440453,-0.006055817,Head
0.1723096,-0.3428028,-0.00365629,Head
0.1719163,-0.3445545,-0.00294812,Head
0.1713135,-0.3458522,-0.002451476,Head
0.1702263,-0.347621,-0.004077345,Head
0.1701659,-0.3490287,-0.006261513,Head
0.1702368,-0.3466737,-0.002139866,Head
0.1684215,-0.346997,-0.001986817,Head
0.1682872,-0.3478925,-0.003963023,Head
0.1681157,-0.3492455,-0.006127359,Head
0.1700145,-0.3509605,-0.008383662,Head
0.1678744,-0.3511056,-0.008199461,Head
0.1675312,-0.3535225,-0.009898961,Head
0.1697309,-0.3534805,-0.01013505,Head
0.1675737,-0.3733216,0.00471396,Head
0.1662315,-0.3751233,0.002094656,Head
0.1673072,-0.373822,0.003624037,Head
0.1670241,-0.3740112,0.004263662,Head
0.1665277,-0.3748014,0.004067384,Head
0.1654638,-0.3763107,0.001255907,Head
0.1656976,-0.3754317,0.0003811792,Head
0.1670596,-0.3739184,0.002450997,Head
0.1685373,-0.372055,0.005538732,Head
0.1684177,-0.3719766,0.006253354,Head
0.1685173,-0.3720564,0.004636407,Head
0.1699489,-0.3696511,0.006623445,Head
0.1697993,-0.369665,0.007402554,Head
0.1695459,-0.3695737,0.008045204,Head
0.168064,-0.3721662,0.006505191,Head
0.1691993,-0.3695976,0.008477166,Head
0.1677225,-0.3726208,0.006748609,Head
0.1738576,-0.3371778,-0.0003615916,Head
0.1730179,-0.3399187,-0.002295852,Head
0.1736709,-0.33712,-0.002967261,Head
0.1731063,-0.3399094,-0.0002504364,Head
0.1724609,-0.342031,-0.0001437124,Head
0.172444,-0.342103,-0.001760796,Head
0.1727581,-0.3406191,-0.004602477,Head
0.1732699,-0.3378288,-0.00581456,Head
0.1744046,-0.3334931,-0.003782004,Head
0.1747037,-0.333608,-0.0004431829,Head
0.1738534,-0.3342573,-0.007320419,Head
0.1745168,-0.3297376,-0.009145269,Head
0.1752205,-0.3288411,-0.004741818,Head
0.175636,-0.3289769,-0.0004703104,Head
0.1748179,-0.3345926,0.00272882,Head
0.1739051,-0.3380161,0.002113335,Head
0.1758151,-0.3301257,0.003604442,Head
0.1758101,-0.3322639,0.007418474,Head
0.1748142,-0.3364371,0.005766734,Head
0.1738906,-0.3396231,0.004564404,Head
0.1730999,-0.3406448,0.001712173,Head
0.1730855,-0.3420767,0.003754452,Head
0.1724536,-0.34432,0.003336721,Head
0.1724358,-0.3426719,0.00142058,Head
0.1676542,-0.358338,-0.01944757,Head
0.1674111,-0.3636127,-0.01646656,Head
0.1667826,-0.3635462,-0.01910818,Head
0.1682082,-0.3589665,-0.01676921,Head
0.1687595,-0.3595236,-0.01473502,Head
0.167995,-0.3637455,-0.01447725,Head
0.1672236,-0.3676246,-0.01353457,Head
0.1666559,-0.367915,-0.01542169,Head
0.1660032,-0.3683848,-0.0179515,Head
0.1660669,-0.363654,-0.02252132,Head
0.1670687,-0.3577154,-0.0228681,Head
0.1652146,-0.3691554,-0.02125785,Head
0.1642392,-0.370433,-0.02556936,Head
0.1652212,-0.3641184,-0.02688622,Head
0.1664231,-0.3572291,-0.02715282,Head
0.1681888,-0.351808,-0.02226573,Head
0.1686023,-0.3531679,-0.01893253,Head
0.1677842,-0.3503321,-0.02637656,Head
0.1692439,-0.3439974,-0.02453344,Head
0.1693965,-0.3464006,-0.0206817,Head
0.1696117,-0.3484436,-0.01752586,Head
0.1690372,-0.3543478,-0.01629457,Head
0.1698879,-0.3501279,-0.01500754,Head
0.1695059,-0.355312,-0.01427635,Head
0.1659154,-0.3717657,-0.008213909,Head
0.165224,-0.3741677,-0.007123023,Head
0.1660289,-0.372486,-0.008906782,Head
0.1650079,-0.3732487,-0.006562434,Head
0.1642326,-0.3742882,-0.005194582,Head
0.1645272,-0.3753679,-0.00563392,Head
0.1650474,-0.3752981,-0.008023433,Head
0.1657213,-0.3733477,-0.009998426,Head
0.1668906,-0.3702511,-0.0106847,Head
0.1668822,-0.3697556,-0.009865597,Head
0.1664562,-0.3708076,-0.01193855,Head
0.1677572,-0.3673917,-0.01215628,Head
0.167835,-0.3671348,-0.01123408,Head
0.1660572,-0.3692442,-0.009438723,Head
0.1650608,-0.371129,-0.007886536,Head
0.1670352,-0.3667722,-0.01071525,Head
0.1649359,-0.3662224,-0.01054709,Head
0.1640419,-0.3686398,-0.009361587,Head
0.1631449,-0.370518,-0.007891389,Head
0.1641318,-0.3725108,-0.006314695,Head
0.1623282,-0.3719239,-0.006352827,Head
0.1616746,-0.3729242,-0.004962264,Head
0.1633561,-0.3734735,-0.004979223,Head
0.1727148,-0.3505376,0.00498434,Head
0.17253,-0.3474532,0.004004866,Head
0.1730352,-0.3499363,0.005621523,Head
0.1721374,-0.3482817,0.003487542,Head
0.1716281,-0.3465704,0.002082525,Head
0.1721058,-0.3454999,0.002438553,Head
0.1726931,-0.3471106,0.004961774,Head
0.1730959,-0.3496324,0.006507454,Head
0.1734379,-0.3527348,0.007077307,Head
0.1731748,-0.3532089,0.006337114,Head
0.1734095,-0.3524309,0.007947125,Head
0.1734566,-0.3555868,0.008984985,Head
0.1735516,-0.3558643,0.00810723,Head
0.1733313,-0.3562241,0.00729667,Head
0.172473,-0.3536298,0.006023228,Head
0.1719807,-0.3510934,0.004809491,Head
0.172658,-0.3565001,0.006878942,Head
0.1713936,-0.3565267,0.007179637,Head
0.1711854,-0.353774,0.00643231,Head
0.170675,-0.3513653,0.005346468,Head
0.1713608,-0.348985,0.003454477,Head
0.1700291,-0.3493706,0.004093952,Head
0.1694141,-0.3478602,0.002846597,Head
0.1707928,-0.3473993,0.002174959,Head
0.1563771,-0.3740524,-0.001815241,Head
0.1536002,-0.373388,-0.003091782,Head
0.1539961,-0.3741058,-0.001163751,Head
0.156056,-0.3734608,-0.003514603,Head
0.1559577,-0.3724786,-0.005192202,Head
0.1533818,-0.3722937,-0.004929893,Head
0.1518878,-0.3721126,-0.004436278,Head
0.1516735,-0.3729478,-0.002821468,Head
0.1521714,-0.3737941,-0.0005878396,Head
0.1549515,-0.3743855,0.0007174909,Head
0.1570641,-0.3742474,-0.0001061857,Head
0.1534569,-0.3742217,0.001526333,Head
0.1548641,-0.3742276,0.002893167,Head
0.1561507,-0.3742943,0.002580024,Head
0.1580854,-0.3740721,0.001641667,Head
0.1593878,-0.3739731,-0.001179069,Head
0.1589327,-0.3738914,-0.002482787,Head
0.1602391,-0.3737014,0.0002487153,Head
0.1621512,-0.3735403,-0.001108356,Head
0.1614431,-0.3738938,-0.002202615,Head
0.1611694,-0.3739091,-0.003080687,Head
0.1588124,-0.3734496,-0.003762454,Head
0.1612675,-0.3735859,-0.00393606,Head
0.1589652,-0.3726406,-0.005118124,Head
0.1609365,-0.3725666,0.005227802,Head
0.1572778,-0.3738997,0.004451931,Head
0.1584882,-0.372988,0.006209619,Head
0.1594099,-0.3735529,0.00345742,Head
0.1551406,-0.3739651,0.004334301,Head
0.1558919,-0.3730139,0.005894378,Head
0.1599371,-0.3713455,0.007729501,Head
0.1625645,-0.3709902,0.006839544,Head
0.1570341,-0.3712447,0.007193208,Head
0.1582263,-0.3686424,0.008255213,Head
0.1613413,-0.3689164,0.008986227,Head
0.1640833,-0.3687401,0.008203924,Head
0.1647967,-0.3705083,0.005284458,Head
0.1631295,-0.3720437,0.003628507,Head
0.1663639,-0.3684023,0.006720372,Head
0.1680949,-0.3681915,0.005347671,Head
0.1665143,-0.3702297,0.003825396,Head
0.1648729,-0.3717636,0.002107423,Head
0.1615483,-0.3730832,0.001900584,Head
0.1633565,-0.3728487,0.0003955811,Head
0.1661466,-0.3622985,0.009898996,Head
0.1624174,-0.3656448,0.009954453,Head
0.1631733,-0.3619186,0.01060919,Head
0.1652823,-0.3657328,0.009232223,Head
0.1591275,-0.365192,0.009104818,Head
0.1597664,-0.3613009,0.009719459,Head
0.1636171,-0.3581255,0.01092544,Head
0.1666611,-0.3587669,0.0101788,Head
0.1601716,-0.3573769,0.01007657,Head
0.1603718,-0.3538273,0.0101536,Head
0.1637569,-0.3546533,0.01087823,Head
0.1668106,-0.3554685,0.01004617,Head
0.1692007,-0.3592574,0.008716047,Head
0.1686032,-0.3625156,0.008462027,Head
0.1694003,-0.3561378,0.008524343,Head
0.1711332,-0.3595531,0.007416606,Head
0.1704597,-0.3626449,0.007171454,Head
0.1676451,-0.365651,0.007788181,Head
0.1694285,-0.3655938,0.006472416,Head
0.1661075,-0.3505272,0.008519892,Head
0.1636007,-0.3518899,0.01044255,Head
0.1633101,-0.3497866,0.009587392,Head
0.1665801,-0.352733,0.009475663,Head
0.1603955,-0.3510599,0.009927981,Head
0.1604234,-0.3490344,0.009302031,Head
0.1630467,-0.348295,0.008281708,Head
0.1655304,-0.3488179,0.007231474,Head
0.160636,-0.3477107,0.008178078,Head
0.1609587,-0.3470761,0.006922957,Head
0.1626056,-0.347219,0.006670892,Head
0.164895,-0.3475347,0.005707139,Head
0.1679718,-0.3492457,0.005594254,Head
0.1686399,-0.351115,0.006844759,Head
0.1673063,-0.3478269,0.004228182,Head
0.1691647,-0.3534181,0.007861018,Head
0.1636265,-0.3460874,0.002225973,Head
0.1617817,-0.3463631,0.004900336,Head
0.1609049,-0.3458554,0.002933234,Head
0.1642474,-0.3466076,0.004043616,Head
0.1597259,-0.3464307,0.005611621,Head
0.1584988,-0.3459574,0.003409602,Head
0.1603049,-0.3458238,0.0007327795,Head
0.1630712,-0.3460248,0.0002392754,Head
0.1578415,-0.3459486,0.0009116605,Head
0.1578004,-0.3462477,-0.001003703,Head
0.1595975,-0.3462153,-0.001515098,Head
0.1624417,-0.3464253,-0.0018757,Head
0.1659906,-0.346365,-0.0001557171,Head
0.1663685,-0.3463894,0.00142929,Head
0.165603,-0.3468001,-0.001965851,Head
0.1685507,-0.3465094,-0.0004791021,Head
0.1687255,-0.3464663,0.0007214658,Head
0.1667895,-0.3468757,0.002865225,Head
0.1689964,-0.3469044,0.001776233,Head
0.1606563,-0.3486532,-0.006219551,Head
0.1583986,-0.3469767,-0.003624469,Head
0.1570091,-0.3482309,-0.005563982,Head
0.1615984,-0.3472944,-0.00407818,Head
0.1562453,-0.34674,-0.00228712,Head
0.1545706,-0.3479136,-0.00383088,Head
0.1557301,-0.3501008,-0.007302284,Head
0.1597304,-0.3505228,-0.008151203,Head
0.1531134,-0.3497958,-0.005246937,Head
0.1519303,-0.3522155,-0.006419765,Head
0.1546395,-0.3524618,-0.008701332,Head
0.1588798,-0.3528624,-0.009697871,Head
0.1641124,-0.3509087,-0.008286119,Head
0.1646521,-0.3490559,-0.006260358,Head
0.1635456,-0.3532662,-0.009925157,Head
0.1651529,-0.3476917,-0.004077166,Head
0.1575644,-0.3586369,-0.01114077,Head
0.1538152,-0.3551893,-0.00962308,Head
0.1532221,-0.3581325,-0.01009031,Head
0.1581638,-0.3556311,-0.01068429,Head
0.151078,-0.355002,-0.007233836,Head
0.1505082,-0.3580087,-0.00770266,Head
0.1528252,-0.3611409,-0.01012579,Head
0.1570636,-0.3616879,-0.01109764,Head
0.1501727,-0.3610886,-0.007839747,Head
0.1500234,-0.3640952,-0.007658551,Head
0.1525896,-0.3640638,-0.009752259,Head
0.1566435,-0.364592,-0.0105852,Head
0.1617494,-0.3624628,-0.01128849,Head
0.162365,-0.3592931,-0.01139077,Head
0.1611155,-0.3654036,-0.01067694,Head
0.165744,-0.3631988,-0.01123157,Head
0.1664539,-0.3598722,-0.01137703,Head
0.1629635,-0.3561442,-0.01094818,Head
0.1670537,-0.3565457,-0.01094549,Head
0.1560364,-0.3693436,-0.008348839,Head
0.1524802,-0.3667506,-0.008992463,Head
0.1525768,-0.3690685,-0.007903226,Head
0.1562862,-0.3671571,-0.009633757,Head
0.1500119,-0.3668818,-0.007172525,Head
0.1502772,-0.3692607,-0.006409258,Head
0.152959,-0.370885,-0.006541371,Head
0.155939,-0.3711118,-0.006835967,Head
0.1509581,-0.3710445,-0.005396336,Head
0.1593297,-0.3714578,-0.006649852,Head
0.159848,-0.3698748,-0.008195192,Head
0.1604625,-0.3678655,-0.009591699,Head
0.1647569,-0.3887295,0.011328,Head
0.1672912,-0.3804246,0.01412585,Head
0.166573,-0.3835463,0.01713991,Head
0.1656051,-0.3847912,0.009275168,Head
0.1660528,-0.3816451,0.007894715,Head
0.1676414,-0.3778412,0.0119289,Head
0.1689964,-0.3749882,0.01814951,Head
0.1683857,-0.3771458,0.02191795,Head
0.1653809,-0.3871405,0.02146205,Head
0.1633657,-0.3935694,0.01467489,Head
0.1673331,-0.3794963,0.02691096,Head
0.1657517,-0.3818847,0.03347561,Head
0.163609,-0.3911214,0.02760263,Head
0.1613215,-0.3992823,0.02020791,Head
0.1613937,-0.3989615,0.006915182,Head
0.1630753,-0.3927274,0.004991695,Head
0.1589594,-0.4066876,0.01152286,Head
0.1564021,-0.4141441,0.0009552049,Head
0.1598462,-0.4024156,-0.0008609816,Head
0.161735,-0.3953044,-0.001224468,Head
0.164084,-0.3880649,0.004097432,Head
0.1628737,-0.3902248,-0.0009174198,Head
0.164629,-0.3845439,0.003606506,Head
0.1716008,-0.3610896,0.02693924,Head
0.1732921,-0.3541101,0.0225752,Head
0.1730307,-0.3524192,0.02737302,Head
0.1720119,-0.3614025,0.02229499,Head
0.1744004,-0.347062,0.02177028,Head
0.1743606,-0.3439904,0.02655911,Head
0.1724176,-0.3502463,0.03339574,Head
0.170791,-0.3605379,0.0327873,Head
0.1740566,-0.3401164,0.03258949,Head
0.1734761,-0.3354074,0.04005047,Head
0.1714118,-0.347567,0.04081444,Head
0.169523,-0.3596656,0.04002178,Head
0.1691163,-0.3704583,0.03065588,Head
0.170057,-0.369496,0.02515263,Head
0.1676797,-0.3712521,0.03759541,Head
0.170575,-0.3685046,0.02084616,Head
0.1766847,-0.3295583,0.02156196,Head
0.1765512,-0.3304704,0.01376668,Head
0.1775253,-0.3239238,0.01749558,Head
0.1760433,-0.335122,0.0172608,Head
0.1753753,-0.3393376,0.01393308,Head
0.1756728,-0.3353678,0.01090782,Head
0.1768323,-0.3268485,0.009576656,Head
0.1780491,-0.3195696,0.01243803,Head
0.1787256,-0.3152121,0.02231026,Head
0.1773818,-0.3222695,0.02705233,Head
0.1796286,-0.309806,0.01619934,Head
0.1817384,-0.2968394,0.02106107,Head
0.180282,-0.3037576,0.02844548,Head
0.1782162,-0.3128805,0.03397494,Head
0.1757683,-0.3306808,0.03047688,Head
0.1756042,-0.3363086,0.02460261,Head
0.1758459,-0.3236378,0.03780695,Head
0.1753219,-0.3406925,0.01996374,Head
0.1748898,-0.3440734,0.01635484,Head
0.1779189,-0.3152237,-0.0001975968,Head
0.1761202,-0.3229675,-0.005848438,Head
0.1772707,-0.3152882,-0.007076971,Head
0.1766457,-0.3230616,-0.0004180744,Head
0.1752682,-0.3241027,-0.01131433,Head
0.1762373,-0.316842,-0.01385814,Head
0.1788389,-0.3052195,-0.008402526,Head
0.1796421,-0.3048247,0.0002800003,Head
0.1775534,-0.307445,-0.01680728,Head
0.179346,-0.2953874,-0.02020417,Head
0.1809917,-0.2921547,-0.009813473,Head
0.1820008,-0.291183,0.001093205,Head
0.1799197,-0.3063485,0.008668274,Head
0.1781794,-0.3166601,0.006423853,Head
0.1822805,-0.2926962,0.01166418,Head
0.1768734,-0.3243671,0.004786015,Head
0.1731007,-0.3243687,-0.02587343,Head
0.1709199,-0.3350213,-0.0257853,Head
0.1711505,-0.3303162,-0.03073942,Head
0.1725832,-0.3301223,-0.02153159,Head
0.1721827,-0.3346999,-0.01786383,Head
0.1707416,-0.3387952,-0.02159944,Head
0.1691558,-0.3412319,-0.02913945,Head
0.169048,-0.3377782,-0.03459822,Head
0.1713888,-0.3243561,-0.03656018,Head
0.1737468,-0.3170687,-0.03097675,Head
0.1688364,-0.3333103,-0.04100825,Head
0.168437,-0.3274908,-0.04842135,Head
0.17159,-0.3167961,-0.04330476,Head
0.1745335,-0.3078355,-0.03691621,Head
0.1758289,-0.3114132,-0.02436224,Head
0.1748218,-0.3198731,-0.02018499,Head
0.177156,-0.3006568,-0.02922722,Head
0.174061,-0.3264852,-0.01662499,Head
0.1734726,-0.3316856,-0.01361585,Head
0.1572218,-0.3428525,-0.07693134,Head
0.1559228,-0.3663386,-0.06856027,Head
0.1527311,-0.3601504,-0.08149674,Head
0.1598725,-0.3496611,-0.06539446,Head
0.1618885,-0.3538211,-0.05505352,Head
0.1585955,-0.3692198,-0.05682806,Head
0.1551585,-0.3881212,-0.05771262,Head
0.1516771,-0.3832633,-0.07337131,Head
0.1482041,-0.3771866,-0.08700423,Head
0.1488391,-0.3507837,-0.09480876,Head
0.1537054,-0.3328339,-0.08933365,Head
0.1441496,-0.3681876,-0.1007583,Head
0.1392243,-0.3561544,-0.1140862,Head
0.1439719,-0.3380254,-0.1080163,Head
0.1490695,-0.3192368,-0.1021577,Head
0.1588429,-0.3149718,-0.08387354,Head
0.1617977,-0.3260985,-0.07211426,Head
0.15468,-0.300327,-0.09630093,Head
0.1609661,-0.2818108,-0.08965739,Head
0.1643457,-0.29763,-0.07772671,Head
0.1665071,-0.3102178,-0.0665964,Head
0.1638201,-0.3341573,-0.06159076,Head
0.1677657,-0.3199823,-0.05688934,Head
0.165186,-0.339872,-0.05229444,Head
0.1604071,-0.3861606,-0.03039223,Head
0.1616375,-0.3860298,-0.02091315,Head
0.1602955,-0.3897433,-0.02561341,Head
0.1618356,-0.3826658,-0.02497048,Head
0.1630639,-0.3797353,-0.02011205,Head
0.1627645,-0.3829191,-0.01667039,Head
0.1615814,-0.3884981,-0.01676492,Head
0.1602893,-0.3925099,-0.02075761,Head
0.1587787,-0.3940766,-0.03020611,Head
0.1588455,-0.3901061,-0.03579397,Head
0.1586645,-0.3975384,-0.02475629,Head
0.156418,-0.4048359,-0.02911901,Head
0.1573601,-0.398434,-0.03507359,Head
0.1574233,-0.3943586,-0.04081959,Head
0.1586855,-0.386013,-0.04157487,Head
0.1606709,-0.3816366,-0.03473745,Head
0.1568403,-0.3913482,-0.04735204,Head
0.1591102,-0.379599,-0.04590205,Head
0.1613811,-0.3753911,-0.03789254,Head
0.1622678,-0.378201,-0.02850735,Head
0.1630261,-0.3724236,-0.03111462,Head
0.1635378,-0.3756059,-0.02319484,Head
0.1605332,-0.3958607,-0.0115869,Head
0.1621198,-0.3912498,-0.005279452,Head
0.1609426,-0.3962245,-0.006675951,Head
0.1617209,-0.391235,-0.009216234,Head
0.1591044,-0.40303,-0.007697523,Head
0.1588294,-0.4018961,-0.01380388,Head
0.1564971,-0.4119126,-0.008721828,Head
0.1564723,-0.409788,-0.01554668,Head
0.158682,-0.4001052,-0.01938951,Head
0.1603421,-0.3945858,-0.01618145,Head
0.156408,-0.4075948,-0.02169023,Head
0.1615753,-0.3902754,-0.01295534,Head
0.1307012,-0.4884366,-0.02981221,Head
0.1356049,-0.4771314,-0.02098015,Head
0.1306389,-0.4913532,-0.02569927,Head
0.1359755,-0.4734766,-0.02498168,Head
0.1408233,-0.4588431,-0.02098575,Head
0.1402927,-0.4627697,-0.01680728,Head
0.138667,-0.4698986,-0.01280977,Head
0.1340125,-0.4838581,-0.01744115,Head
0.1291866,-0.4971924,-0.02232795,Head
0.125348,-0.5047197,-0.03020692,Head
0.1248689,-0.5033487,-0.03469127,Head
0.1242404,-0.5089887,-0.02687144,Head
0.1202172,-0.5174291,-0.03000906,Head
0.1196855,-0.5175121,-0.03337389,Head
0.1184243,-0.5179728,-0.03819514,Head
0.1236182,-0.5031511,-0.04010069,Head
0.1300436,-0.4872852,-0.03441343,Head
0.116511,-0.518872,-0.04418574,Head
0.1140455,-0.5210177,-0.05246028,Head
0.122649,-0.5028802,-0.0456834,Head
0.1293954,-0.4868627,-0.03934684,Head
