,x,y,z,anatomy
11145,0.168646,-0.3660623,0.005477577,Head
11146,0.1684339,-0.3669127,0.006536521,Head
11147,0.16650610000000002,-0.3687999,0.00942421,Head
11148,0.01294813,-0.7207684,-0.12519960000000002,Head
11149,0.01029163,-0.7236813,-0.1291204,Head
11150,0.01407986,-0.7217814,-0.1291223,Head
11151,0.00981239,-0.7225818,-0.12378980000000002,Head
11152,0.00616499,-0.7216939,-0.1250577,Head
11153,0.005870566,-0.7228926,-0.1290174,Head
11154,0.007071071,-0.7218098000000001,-0.13531429999999994,Head
11155,0.010286799999999999,-0.7223816999999999,-0.135348,Head
11156,0.013034100000000002,-0.7210063,-0.1352624,Head
11157,0.01136513,-0.7140687,-0.1250027,Head
11158,0.01446751,-0.7175633000000001,-0.12898810000000002,Head
11159,0.01213438,-0.7137156,-0.12881900000000002,Head
11160,0.013574600000000001,-0.7170625,-0.1237941,Head
11161,0.01331725,-0.7179519,-0.13507460000000002,Head
11162,0.01161676,-0.7151651,-0.1349042,Head
11163,-3.880511e-11,-0.7132497,-0.1232132,Head
11164,0.007760276999999999,-0.7129269,-0.1287161,Head
11165,0.004019008,-0.7148268,-0.1287142,Head
11166,0.007563276,-0.7128846,-0.123549,Head
11167,0.00841313,-0.7145929,-0.1348704,Head
11168,0.0056779230000000005,-0.715968,-0.13495610000000002,Head
11169,0.003584397,-0.7190449000000001,-0.1288483,Head
11170,0.003801061,-0.7184039000000001,-0.1235447,Head
11171,0.005382675,-0.7190228,-0.13514379999999998,Head
11172,0.008575126,-0.7175429,-0.1219198,Head
11173,0.008391167,-0.7181101,-0.1419237,Head
11174,0.009363874,-0.7159641999999999,-0.14345429999999998,Head
11175,0.009734812,-0.717865,-0.1426595,Head
11176,0.007834541,-0.7165714,-0.1425482,Head
11177,0.007785078000000002,-0.7155606,-0.14169310000000002,Head
11178,0.009021164,-0.7148386,-0.1423647,Head
11179,0.01038612,-0.7151970999999999,-0.14163489999999998,Head
11180,0.01092144,-0.7161323,-0.142476,Head
11181,0.01099349,-0.7177456999999999,-0.1418654,Head
11182,0.01007182,-0.7202236,-0.1399093,Head
11183,0.01198484,-0.7192609000000001,-0.13980910000000002,Head
11184,0.007833055,-0.7198318,-0.13989749999999998,Head
11185,0.01218723,-0.7171348000000001,-0.1396267,Head
11186,0.01100616,-0.7151987,-0.1394736,Head
11187,0.008768838000000001,-0.7148059,-0.13946170000000002,Head
11188,0.006857256999999999,-0.7157673999999999,-0.1395616,Head
11189,0.006653432,-0.7178945999999999,-0.1397443,Head
11190,-0.02394374,-0.5727963,-0.3021902,Head
11191,-0.02294656,-0.5740356,-0.2967614,Head
11192,-0.02471175,-0.574917,-0.2979937,Head
11193,-0.021449,-0.5716005999999999,-0.3004181,Head
11194,-0.02074929,-0.5696420999999999,-0.29813670000000003,Head
11195,-0.02244908,-0.5725968000000001,-0.29517550000000004,Head
11196,-0.02357038,-0.5737641,-0.2937369,Head
11197,-0.02405181,-0.5749964,-0.29408,Head
11198,-0.02500736,-0.5752636999999999,-0.2955177,Head
11199,-0.02397267,-0.5713746999999999,-0.2941762,Head
11200,-0.02290922,-0.5679725,-0.2966974,Head
11201,-0.02613407,-0.5673543000000001,-0.2966092,Head
11202,-0.02625092,-0.5709255999999999,-0.2941159,Head
11203,-0.02598578,-0.5726926,-0.293058,Head
11204,-0.02463948,-0.5734344,-0.2926055,Head
11205,-0.028017400000000005,-0.5718055999999999,-0.2953469,Head
11206,-0.02862912,-0.5685498999999999,-0.29838109999999995,Head
11207,-0.02932915,-0.5705081,-0.3006623,Head
11208,-0.02851617,-0.5732431,-0.2969314,Head
11209,-0.02742391,-0.5741911,-0.2948376,Head
11210,-0.02695232,-0.5736994000000001,-0.29325840000000003,Head
11211,-0.02699129,-0.5744666,-0.2979321,Head
11212,-0.027168900000000003,-0.5721779,-0.30210190000000003,Head
11213,-0.02636466,-0.5752613,-0.2947329,Head
11214,-0.02550876,-0.5748236,-0.29287420000000003,Head
11215,-0.02772052,-0.5626818,-0.3066573,Head
11216,-0.02207255,-0.5596721,-0.3069185,Head
11217,-0.02511371,-0.5635576999999999,-0.3094195,Head
11218,-0.02696234,-0.5593296,-0.3045895,Head
11219,-0.02409807,-0.5592489,-0.30189320000000003,Head
11220,-0.01987706,-0.558623,-0.30249640000000005,Head
11221,-0.01792798,-0.5617051,-0.30376440000000005,Head
11222,-0.01802843,-0.5628510999999999,-0.3073264,Head
11223,-0.02155044,-0.5651379,-0.3085285,Head
11224,-0.018815099999999998,-0.5673498,-0.3045496,Head
11225,-0.02223771,-0.5689403000000001,-0.30702840000000003,Head
11226,-0.01786687,-0.5647568000000001,-0.3013342,Head
11227,-0.02084999,-0.5625558,-0.2992801,Head
11228,-0.02529004,-0.5617495,-0.2991241,Head
11229,-0.02871265,-0.5633401,-0.3016029000000001,Head
11230,-0.02966087,-0.5659331,-0.30481840000000004,Head
11231,-0.02667777,-0.568134,-0.3068725,Head
11232,-0.01971201,-0.5850865,-0.311274,Head
11233,-0.01918048,-0.5861482,-0.3057428,Head
11234,-0.0207108,-0.5872166,-0.30713140000000005,Head
11235,-0.01754758,-0.5836256,-0.3092801,Head
11236,-0.01728767,-0.581577,-0.3069853,Head
11237,-0.018996400000000004,-0.584646,-0.3041483,Head
11238,-0.02014505,-0.5858994000000001,-0.3028073,Head
11239,-0.02046515,-0.5871779,-0.30316940000000003,Head
11240,-0.02123224,-0.5875578,-0.3046921,Head
11241,-0.02072909,-0.5835679,-0.3033428,Head
11242,-0.01974029,-0.5801109,-0.3058193,Head
11243,-0.02300108,-0.5798145,-0.3060828,Head
11244,-0.02303371,-0.5833461,-0.3035312,Head
11245,-0.02271158,-0.5850639,-0.3024098,Head
11246,-0.0213551,-0.5856624,-0.3018018,Head
11247,-0.02456546,-0.5844132,-0.30491840000000003,Head
11248,-0.02516568,-0.5812751,-0.30807640000000003,Head
11249,-0.02542575,-0.5833233,-0.3103709,Head
11250,-0.02475096,-0.5859141,-0.3065118,Head
11251,-0.02380003,-0.5867210999999999,-0.3042935,Head
11252,-0.02354876,-0.5861641,-0.302686,Head
11253,-0.02301685,-0.5869936,-0.3073185,Head
11254,-0.02297297,-0.5847898,-0.3115372,Head
11255,-0.02265882,-0.5876795,-0.3040536,Head
11256,-0.02205162,-0.5871344000000001,-0.3021267,Head
11257,-0.02395947,-0.5754566999999999,-0.3163497,Head
11258,-0.01863548,-0.5719057,-0.3160918,Head
11259,-0.02100171,-0.5761065,-0.3188034,Head
11260,-0.02375464,-0.5720187,-0.3142942,Head
11261,-0.02121413,-0.5716185,-0.3113166,Head
11262,-0.01703396,-0.5705851,-0.311491,Head
11263,-0.01467087,-0.5734753,-0.3124753,Head
11264,-0.01428103,-0.5746729,-0.31600009999999995,Head
11265,-0.01741642,-0.5773135,-0.3175083,Head
11266,-0.01491641,-0.57919,-0.3132144,Head
11267,-0.01788578,-0.581145,-0.3159981,Head
11268,-0.01457129,-0.5764731,-0.30998000000000003,Head
11269,-0.01795541,-0.5745518000000001,-0.3083011,Head
11270,-0.02244427,-0.5741877,-0.3086283,Head
11271,-0.02541339,-0.5761427,-0.311412,Head
11272,-0.02575826,-0.5788595999999999,-0.31464640000000005,Head
11273,-0.022374400000000003,-0.580781,-0.3163253,Head
11274,-0.01466016,-0.5969203000000001,-0.3203811,Head
11275,-0.01435755,-0.5977434,-0.3159989,Head
11276,-0.01559215,-0.5987291,-0.3171215,Head
11277,-0.01293915,-0.5955778,-0.3187994,Head
11278,-0.0127851,-0.5937229,-0.3170809,Head
11279,-0.0142494,-0.5963763000000001,-0.314781,Head
11280,-0.015229,-0.5975763000000001,-0.31378579999999995,Head
11281,-0.01547229,-0.5987678000000001,-0.3140841,Head
11282,-0.01608769,-0.5991029999999999,-0.315289,Head
11283,-0.01571478,-0.5954122,-0.3142483,Head
11284,-0.014822899999999998,-0.5924215,-0.3163257,Head
11285,-0.01748578,-0.5921858,-0.3166704,Head
11286,-0.01762799,-0.5952323,-0.3144955,Head
11287,-0.01740482,-0.5968345,-0.3135929,Head
11288,-0.01627545,-0.5973813,-0.31305140000000004,Head
11289,-0.01886335,-0.5962182,-0.3156177,Head
11290,-0.01920699,-0.5935283,-0.31825190000000003,Head
11291,-0.01936123,-0.5953831999999999,-0.3199703,Head
11292,-0.01897226,-0.5975853,-0.3168351,Head
11293,-0.01826419,-0.5983613,-0.3150958,Head
11294,-0.01811574,-0.5978613,-0.3138404,Head
11295,-0.01750613,-0.5985494,-0.3173683,Head
11296,-0.01732324,-0.5966846,-0.3207257,Head
11297,-0.01731258,-0.5992478,-0.3148732,Head
11298,-0.01685521,-0.5987591999999999,-0.3133469,Head
11299,-0.01790426,-0.5893371999999999,-0.32533850000000003,Head
11300,-0.01353518,-0.5864510000000001,-0.3252407,Head
11301,-0.01541408,-0.5900772,-0.32718459999999994,Head
11302,-0.01777605,-0.586375,-0.3239373,Head
11303,-0.01579268,-0.5858206,-0.3214656,Head
11304,-0.01236391,-0.5850126,-0.321554,Head
11305,-0.01042411,-0.5874543000000001,-0.3220446,Head
11306,-0.01000194,-0.5887148,-0.3248013,Head
11307,-0.01253569,-0.5909709,-0.3259175,Head
11308,-0.01064527,-0.5921626999999999,-0.32219390000000003,Head
11309,-0.01299723,-0.5939645,-0.3243969,Head
11310,-0.01044589,-0.5896928000000001,-0.3197716,Head
11311,-0.01324954,-0.5879788,-0.3186716,Head
11312,-0.01690364,-0.5876888000000001,-0.3191134,Head
11313,-0.019255599999999998,-0.5894906999999999,-0.3213164,Head
11314,-0.01945498,-0.5919605,-0.3237388,Head
11315,-0.01665133,-0.5936745,-0.32483870000000004,Head
11316,-0.0077167669999999985,-0.6086307,-0.329396,Head
11317,-0.007384161,-0.6096086,-0.32486609999999994,Head
11318,-0.008643173,-0.6105086999999999,-0.32604720000000004,Head
11319,-0.005964516,-0.6074187,-0.32772890000000005,Head
11320,-0.00577985,-0.6056951999999999,-0.3258682,Head
11321,-0.007251848000000002,-0.6083257,-0.3235498,Head
11322,-0.008240134,-0.6094571,-0.3224809,Head
11323,-0.008500746,-0.6105869,-0.3228056,Head
11324,-0.009132498,-0.6108818,-0.3240805,Head
11325,-0.008709025,-0.6073883000000001,-0.32293140000000004,Head
11326,-0.007808059,-0.6044391,-0.3249901,Head
11327,-0.01048208,-0.6041613,-0.3252878,Head
11328,-0.01063047,-0.6071781999999999,-0.3231453,Head
11329,-0.01041578,-0.6087109,-0.3222136,Head
11330,-0.009282002,-0.6092546999999999,-0.32167270000000003,Head
11331,-0.01189095,-0.6080774999999999,-0.3243255,Head
11332,-0.01223486,-0.6053729999999999,-0.3269548,Head
11333,-0.01242006,-0.607096,-0.3288153,Head
11334,-0.01202473,-0.6093595,-0.3256409,Head
11335,-0.01130945,-0.6101348000000001,-0.3238125,Head
11336,-0.01114402,-0.6096725000000001,-0.3224738,Head
11337,-0.01056609,-0.6102978,-0.32626009999999994,Head
11338,-0.01039132,-0.6083525,-0.3296936,Head
11339,-0.01036276,-0.6110047,-0.3236067,Head
11340,-0.009883991,-0.6105586,-0.3219877,Head
11341,-0.01097052,-0.6006981,-0.33379990000000004,Head
11342,-0.006566799,-0.597843,-0.3335238,Head
11343,-0.008495626,-0.6013079000000001,-0.3357317,Head
11344,-0.01080833,-0.597845,-0.3321678,Head
11345,-0.008788935999999999,-0.597495,-0.32967329999999995,Head
11346,-0.005344051999999999,-0.5966991,-0.3297359,Head
11347,-0.003418392,-0.5991144,-0.3304388,Head
11348,-0.003031349,-0.6001621,-0.3332998,Head
11349,-0.005599857,-0.6023175999999999,-0.3345654000000001,Head
11350,-0.003672083,-0.6038119000000001,-0.3309542,Head
11351,-0.006066378000000001,-0.6054291,-0.33327340000000005,Head
11352,-0.003431227,-0.6015314,-0.3283398,Head
11353,-0.0062221030000000005,-0.599887,-0.3270748,Head
11354,-0.009891408,-0.5995416,-0.3274543,Head
11355,-0.01228584,-0.6011586,-0.3297735,Head
11356,-0.01252683,-0.6034389,-0.3323879,Head
11357,-0.009735816,-0.6050835,-0.33365290000000003,Head
11358,-0.03506597,-0.5472047,-0.2710917,Head
11359,-0.03329689,-0.5492043000000001,-0.26610409999999995,Head
11360,-0.03521965,-0.5499351,-0.2671905,Head
11361,-0.03234403,-0.5462256999999999,-0.2695338,Head
11362,-0.03132624,-0.5446078000000001,-0.26710959999999995,Head
11363,-0.03257854,-0.5480028,-0.264409,Head
11364,-0.033479699999999994,-0.5493937,-0.2630152,Head
11365,-0.03400372,-0.5505729,-0.2634656,Head
11366,-0.03515565,-0.5506479000000001,-0.26477670000000003,Head
11367,-0.03394435,-0.5469755000000001,-0.2630333,Head
11368,-0.03325912,-0.5432170000000001,-0.2651466,Head
11369,-0.036438599999999995,-0.5426918000000001,-0.2645108,Head
11370,-0.03619083,-0.5465919,-0.2625843,Head
11371,-0.03577384,-0.5484885,-0.2618489,Head
11372,-0.03437545,-0.5492579000000001,-0.26170720000000003,Head
11373,-0.03811453,-0.5473213,-0.26366890000000004,Head
11374,-0.03916062,-0.5436704000000001,-0.2660683,Head
11375,-0.04017849,-0.5452878000000001,-0.2684923,Head
11376,-0.0388338,-0.5485215,-0.2653624,Head
11377,-0.03745062,-0.5497416,-0.26360890000000003,Head
11378,-0.03675766,-0.5494764,-0.2620573,Head
11379,-0.03746707,-0.5495502,-0.2667397,Head
11380,-0.03824553,-0.5466791,-0.2704556,Head
11381,-0.03638592,-0.5507914,-0.26381570000000004,Head
11382,-0.03527234,-0.550612,-0.2620531,Head
11383,-0.03945944,-0.5366321999999999,-0.2734259,Head
11384,-0.03391183,-0.5334899000000001,-0.2740363,Head
11385,-0.03727575,-0.5370341,-0.2766293,Head
11386,-0.038416399999999996,-0.5336036999999999,-0.2710121,Head
11387,-0.03519433,-0.5338548000000001,-0.2687677,Head
11388,-0.03110472,-0.5330517,-0.26986420000000005,Head
11389,-0.02935405,-0.5358691999999999,-0.2718394,Head
11390,-0.02996406,-0.536482,-0.27548140000000004,Head
11391,-0.03361927,-0.5386468000000001,-0.27649759999999995,Head
11392,-0.03033728,-0.5413561,-0.27332009999999995,Head
11393,-0.03407858,-0.5426428000000001,-0.27549640000000003,Head
11394,-0.02894007,-0.5392423000000001,-0.2699228,Head
11395,-0.03159986,-0.5374349,-0.2671623,Head
11396,-0.03597245,-0.5367609999999999,-0.26625970000000004,Head
11397,-0.03971362,-0.5380476,-0.2684361,Head
11398,-0.04111071,-0.5401613000000001,-0.2718335,Head
11399,-0.03845104,-0.5419688,-0.2745939000000001,Head
11400,-0.03048617,-0.5559854999999999,-0.280189,Head
11401,-0.02922959,-0.5571395,-0.2747955,Head
11402,-0.03095237,-0.5581626000000001,-0.2759771,Head
11403,-0.02804636,-0.5545892,-0.2784886,Head
11404,-0.02744213,-0.5525800999999999,-0.2762241,Head
11405,-0.02880489,-0.5556649,-0.2732214000000001,Head
11406,-0.02978335,-0.5569204000000001,-0.2717533,Head
11407,-0.03017201,-0.5581881,-0.2720851,Head
11408,-0.03114473,-0.5585326999999999,-0.2734944,Head
11409,-0.030393299999999998,-0.5545720000000001,-0.2721745,Head
11410,-0.02968809,-0.5510936,-0.2747173,Head
11411,-0.03294876,-0.5507422,-0.2745321,Head
11412,-0.03269794,-0.5543113000000001,-0.27204559999999994,Head
11413,-0.03225729,-0.5560509,-0.27100050000000003,Head
11414,-0.03084178,-0.5566798000000001,-0.27058990000000005,Head
11415,-0.03442192,-0.5553332,-0.2732258,Head
11416,-0.03538869,-0.5521383000000001,-0.27623220000000004,Head
11417,-0.03599302,-0.5541472,-0.27849650000000004,Head
11418,-0.03484783,-0.5568066999999999,-0.2747985,Head
11419,-0.03361975,-0.5576621,-0.27274040000000005,Head
11420,-0.03314341,-0.5571335999999999,-0.27117470000000005,Head
11421,-0.03325821,-0.5579008000000001,-0.2758468,Head
11422,-0.03374696,-0.5556339,-0.2800035,Head
11423,-0.03247365,-0.5586418000000001,-0.2726699,Head
11424,-0.031601699999999996,-0.5581356,-0.2708363,Head
11425,-0.03521113,-0.5462148,-0.28451659999999995,Head
11426,-0.02983957,-0.5427516,-0.2849372000000001,Head
11427,-0.03262467,-0.5468733,-0.28735700000000003,Head
11428,-0.03466942,-0.5428121,-0.2824636,Head
11429,-0.03174262,-0.5424968000000001,-0.279853,Head
11430,-0.02760703,-0.5415263000000001,-0.2805793,Head
11431,-0.02545023,-0.5444378000000001,-0.2819124,Head
11432,-0.02556228,-0.5455875,-0.2854727,Head
11433,-0.02891897,-0.5481556,-0.2865759,Head
11434,-0.02589423,-0.5501359,-0.28268540000000003,Head
11435,-0.02924705,-0.5520018,-0.2850658,Head
11436,-0.02506665,-0.5474743000000001,-0.2794929,Head
11437,-0.02815793,-0.5455260000000001,-0.27734580000000003,Head
11438,-0.0326426,-0.5450869,-0.27705630000000003,Head
11439,-0.03599516,-0.5469528,-0.27943670000000004,Head
11440,-0.03682249,-0.5496145,-0.2826293,Head
11441,-0.03373146,-0.5515628,-0.2847764,Head
11442,-0.02739161,-0.5606215999999999,-0.2918148,Head
11443,-0.02627303,-0.5617297,-0.2863813,Head
11444,-0.02792695,-0.5628046999999999,-0.28761420000000004,Head
11445,-0.02504863,-0.5591516,-0.2900417,Head
11446,-0.02457526,-0.557122,-0.2877642,Head
11447,-0.02594157,-0.5602404999999999,-0.28479829999999995,Head
11448,-0.0269289,-0.5615219,-0.2833586,Head
11449,-0.02726969,-0.562801,-0.2836993,Head
11450,-0.02818687,-0.5631763000000001,-0.2851378,Head
11451,-0.02759341,-0.559193,-0.2838047,Head
11452,-0.02691003,-0.5556995,-0.2863328,Head
11453,-0.030183699999999997,-0.5554435000000001,-0.2862515,Head
11454,-0.02990753,-0.5589997,-0.2837493,Head
11455,-0.02944965,-0.560724,-0.28268649999999995,Head
11456,-0.02803013,-0.5613104999999999,-0.28222990000000003,Head
11457,-0.031562900000000005,-0.5600735,-0.2849808,Head
11458,-0.03252704,-0.5569130999999999,-0.2880244,Head
11459,-0.03300078,-0.5589424,-0.29030159999999994,Head
11460,-0.031895799999999995,-0.5615613,-0.28656240000000005,Head
11461,-0.03070891,-0.5623772,-0.2844644,Head
11462,-0.03029791,-0.5618323000000001,-0.2828858,Head
11463,-0.03024251,-0.5626101,-0.2875574,Head
11464,-0.03066565,-0.5603651999999999,-0.2917332,Head
11465,-0.02953747,-0.5633228,-0.2843553,Head
11466,-0.02873908,-0.5627884,-0.28249640000000004,Head
11467,-0.03226122,-0.5509996,-0.2963139,Head
11468,-0.02698255,-0.5473814,-0.2965735,Head
11469,-0.02956811,-0.5515866999999999,-0.29906950000000004,Head
11470,-0.03188429,-0.5475791,-0.2942534,Head
11471,-0.02905181,-0.5471743,-0.2915526,Head
11472,-0.02492557,-0.5460845,-0.2921506,Head
11473,-0.02264358,-0.5489337,-0.2934075,Head
11474,-0.02260938,-0.550092,-0.2969667,Head
11475,-0.02585298,-0.5527591,-0.2981687,Head
11476,-0.02289608,-0.5546439000000001,-0.2941797,Head
11477,-0.02611596,-0.5566109,-0.29665990000000003,Head
11478,-0.02224802,-0.551954,-0.2909695,Head
11479,-0.02546107,-0.5500936,-0.2889259,Head
11480,-0.02996344,-0.5497854,-0.2887791,Head
11481,-0.03318331,-0.5517523,-0.2912595,Head
11482,-0.03383138,-0.5544422,-0.2944698,Head
11483,-0.03061832,-0.5563026999999999,-0.2965133,Head
11484,-0.04693925,-0.5251933000000001,-0.2292489,Head
11485,-0.04517019,-0.5271928000000001,-0.2242613,Head
11486,-0.04709297,-0.5279235999999999,-0.2253476,Head
11487,-0.0442173,-0.5242143,-0.22769120000000004,Head
11488,-0.04319951,-0.5225962000000001,-0.22526710000000005,Head
11489,-0.04445183,-0.5259911999999999,-0.2225662,Head
11490,-0.045353,-0.5273819000000001,-0.2211724,Head
11491,-0.04587704,-0.5285611,-0.22162270000000006,Head
11492,-0.04702897,-0.5286361999999999,-0.2229337,Head
11493,-0.04581764,-0.5249635,-0.2211906,Head
11494,-0.04513241,-0.5212051,-0.223304,Head
11495,-0.04831191,-0.5206795,-0.2226681,Head
11496,-0.04806414,-0.5245795,-0.2207414,Head
11497,-0.04764714,-0.5264763000000001,-0.220006,Head
11498,-0.04624875,-0.5272458999999999,-0.2198643,Head
11499,-0.04998783,-0.5253091,-0.2218258,Head
11500,-0.05103393,-0.5216582000000001,-0.2242254,Head
11501,-0.0520518,-0.5232760000000001,-0.2266491,Head
11502,-0.05070712,-0.5265095000000001,-0.22351910000000005,Head
11503,-0.04932394,-0.5277295999999999,-0.2217657,Head
11504,-0.04863096,-0.5274643,-0.22021420000000005,Head
11505,-0.04934039,-0.5275384,-0.2248966,Head
11506,-0.05011883,-0.5246674,-0.22861260000000005,Head
11507,-0.04825925,-0.5287795,-0.2219726,Head
11508,-0.04714566,-0.5286,-0.2202101,Head
11509,-0.05133271,-0.5146207,-0.2315833,Head
11510,-0.04578509,-0.5114782999999999,-0.232194,Head
11511,-0.04914901,-0.5150226,-0.2347867,Head
11512,-0.05028967,-0.511592,-0.2291697,Head
11513,-0.04706761,-0.5118429,-0.2269254,Head
11514,-0.04297798,-0.5110399,-0.228022,Head
11515,-0.04122732,-0.5138576,-0.2299972,Head
11516,-0.04183732,-0.5144704999999999,-0.233639,Head
11517,-0.04549253,-0.5166354000000001,-0.23465500000000006,Head
11518,-0.04221053,-0.5193447,-0.2314776,Head
11519,-0.04595184,-0.5206314000000001,-0.2336538,Head
11520,-0.04081333,-0.5172306,-0.2280804,Head
11521,-0.04347314,-0.5154229,-0.22532,Head
11522,-0.04784574,-0.5147488,-0.2244173,Head
11523,-0.05158691,-0.5160355999999999,-0.2265935,Head
11524,-0.05298399,-0.5181496,-0.2299907,Head
11525,-0.05032431,-0.5199573000000001,-0.2327511,Head
11526,-0.04228418,-0.5317936,-0.2415998,Head
11527,-0.04096158,-0.5336430999999999,-0.2364196,Head
11528,-0.04267413,-0.5345308000000001,-0.2377198,Head
11529,-0.03985758,-0.5305923,-0.2397389,Head
11530,-0.03927319,-0.5288971,-0.2372257,Head
11531,-0.04055217,-0.5323872,-0.2346621,Head
11532,-0.04149437,-0.5338496,-0.2333726,Head
11533,-0.04186147,-0.535068,-0.2338714,Head
11534,-0.04283897,-0.5352378000000001,-0.2353091,Head
11535,-0.0421524,-0.5314785,-0.2334677,Head
11536,-0.04153456,-0.527674,-0.2355187,Head
11537,-0.04479964,-0.5274161999999999,-0.2352695,Head
11538,-0.04446036,-0.5312838000000001,-0.2332919,Head
11539,-0.04397807,-0.5331398,-0.232495,Head
11540,-0.04254755,-0.5337900999999999,-0.2321815,Head
11541,-0.04617415,-0.5321704,-0.2345902,Head
11542,-0.0472264,-0.5286173000000001,-0.2371297,Head
11543,-0.04781095,-0.5303121000000001,-0.2396422,Head
11544,-0.04658479,-0.5334251,-0.2363459,Head
11545,-0.04532377,-0.5345270999999999,-0.2344299,Head
11546,-0.04484475,-0.5342063,-0.2328096,Head
11547,-0.04498333,-0.534335,-0.2375422,Head
11548,-0.04554942,-0.5315356,-0.2413499,Head
11549,-0.04415867,-0.5354842,-0.2344995,Head
11550,-0.04328153,-0.5352139,-0.232619,Head
11551,-0.04723024,-0.5216223,-0.2445342,Head
11552,-0.04192918,-0.5180273,-0.2445107,Head
11553,-0.04465505,-0.5218377000000001,-0.247452,Head
11554,-0.04673666,-0.5185193,-0.2420414,Head
11555,-0.04379487,-0.5185026,-0.2394286,Head
11556,-0.03968457,-0.51736,-0.2400394,Head
11557,-0.03748364,-0.5200199999999999,-0.2417673,Head
11558,-0.03760296,-0.5206782999999999,-0.24545,Head
11559,-0.04091911,-0.5231398,-0.2468729,Head
11560,-0.03782523,-0.5255687,-0.2433042,Head
11561,-0.04116131,-0.5271610999999999,-0.2458972,Head
11562,-0.03702239,-0.5233485,-0.2397845,Head
11563,-0.04013249,-0.5217717000000001,-0.2373757,Head
11564,-0.04462219,-0.5214658,-0.2370044,Head
11565,-0.04795815,-0.5230581,-0.2395973,Head
11566,-0.04876088,-0.5252781999999999,-0.2431169,Head
11567,-0.04565089,-0.5268550999999999,-0.2455258,Head
11568,-0.0382129,-0.5396544,-0.2557454,Head
11569,-0.03702866,-0.5414663000000001,-0.2505187,Head
11570,-0.03867183,-0.5423972,-0.251877,Head
11571,-0.03588386,-0.5383916999999999,-0.25380210000000003,Head
11572,-0.03543063,-0.5366805,-0.2512728,Head
11573,-0.03671275,-0.5401991999999999,-0.24875010000000006,Head
11574,-0.03766349,-0.5416834,-0.2474922,Head
11575,-0.03798255,-0.5429111,-0.2480015,Head
11576,-0.0389042,-0.5431062,-0.2494725,Head
11577,-0.03837615,-0.5393293,-0.2476143,Head
11578,-0.03778038,-0.5355123,-0.2496485,Head
11579,-0.04105768,-0.5353352,-0.249515,Head
11580,-0.04069307,-0.5391916999999999,-0.2475203,Head
11581,-0.04019348,-0.5410345999999999,-0.2467039,Head
11582,-0.03875924,-0.5416491,-0.2463391,Head
11583,-0.04233769999999999,-0.5401216,-0.248877,Head
11584,-0.04338709,-0.5365974,-0.251458,Head
11585,-0.043840699999999996,-0.5383083000000001,-0.253987,Head
11586,-0.04265507,-0.5413875,-0.25064410000000004,Head
11587,-0.04143549,-0.5424564000000001,-0.2486829,Head
11588,-0.04102197,-0.5421225000000001,-0.2470472,Head
11589,-0.04099021,-0.5422585,-0.2517815,Head
11590,-0.04149057,-0.5394769,-0.2556116,Head
11591,-0.04024528,-0.5433846,-0.2487096,Head
11592,-0.03944195,-0.5430911,-0.2467999,Head
11593,-0.04330211,-0.5296104,-0.2588698,Head
11594,-0.03809537,-0.5258856,-0.2586654,Head
11595,-0.04062108,-0.5297645000000001,-0.2616947,Head
11596,-0.04297331,-0.5264939999999999,-0.25636620000000004,Head
11597,-0.04012679,-0.5264025999999999,-0.2536512,Head
11598,-0.03602691,-0.5251594,-0.2541187,Head
11599,-0.03370154,-0.5277658000000001,-0.25576350000000003,Head
11600,-0.03367469,-0.5284299,-0.2594473,Head
11601,-0.03687685,-0.5309735999999999,-0.2609821,Head
11602,-0.03385169,-0.5333224,-0.2573023,Head
11603,-0.03705395,-0.534999,-0.26000860000000003,Head
11604,-0.03322853,-0.5310802,-0.2537601,Head
11605,-0.03645961,-0.5295786,-0.2514649,Head
11606,-0.04096583,-0.5293833,-0.2512526,Head
11607,-0.04416809,-0.5310597,-0.253959,Head
11608,-0.04479125,-0.5333019,-0.2575013,Head
11609,-0.04156017,-0.5348036,-0.2597964,Head
11610,-0.05802108,-0.5039307,-0.1845006,Head
11611,-0.05665061,-0.5054122,-0.17922120000000002,Head
11612,-0.05851142,-0.5062426,-0.1803601,Head
11613,-0.055387900000000004,-0.5028082,-0.1828628,Head
11614,-0.05457027,-0.500953,-0.1805517,Head
11615,-0.05607315,-0.5040451,-0.177612,Head
11616,-0.05710799,-0.5052804,-0.17615,Head
11617,-0.0575967,-0.5064975,-0.1765128,Head
11618,-0.05865514,-0.5067024,-0.1778874,Head
11619,-0.05759301,-0.5028749,-0.17644939999999998,Head
11620,-0.05672217,-0.4993579000000001,-0.17888389999999998,Head
11621,-0.06002248,-0.4987552,-0.1785322,Head
11622,-0.05992502,-0.5024366,-0.17620239999999998,Head
11623,-0.05955482,-0.504249,-0.1752483,Head
11624,-0.05813763,-0.5050061,-0.17492960000000002,Head
11625,-0.06178402,-0.5032654000000001,-0.1773396,Head
11626,-0.06265009,-0.4998771,-0.1801695,Head
11627,-0.06346215,-0.5017317,-0.1824801,Head
11628,-0.06235967,-0.5046309,-0.1789473,Head
11629,-0.06110035,-0.5056697,-0.17698429999999998,Head
11630,-0.06053353,-0.5052487,-0.1754231,Head
11631,-0.06084162,-0.5058028,-0.1801115,Head
11632,-0.06131582,-0.5033274,-0.1841484,Head
